[setCountry, getClass, getCountry, getDeveloper, getTags, setItemCondition, setUserRecordType, setYourPrice, setNotes, setCreatedAt, getCreatedAt, getUserRecordType, getTitle, setCategory, getGame, getPriceCIB, getParameter, getBoxCondition, setPlatform, getReleaseType, getItemCondition, getCategory, setTitle, getManualCondition, getOwnership, getPriceLoose, setPublisher, getPriceNew, wait, notifyAll, getPricePaid, setTags, notify, getNotes, hashCode, setManualCondition, getGameExact, setPriceCIB, getYourPrice, setReleaseType, setOwnership, setPriceNew, getPublisher, setPriceLoose, equals, getParameters, setPricePaid, setDeveloper, toString, setBoxCondition, getPlatform]
"Microsoft Xbox 360","Games","Owned","Tom Clancy's Splinter Cell: Double Agent","United States of America","Official","Ubisoft Entertainment","Ubisoft","Jan 16 2022","CIB","6.16","7","15.45","7","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Tomb Raider: Anniversary","United States of America","Official","Eidos Interactive","Missing Field","Jan 16 2022","CIB","10.76","15.49","47.05","15.49","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Tomb Raider: Chronicles","United States of America","Official","Eidos Interactive","Core Design Ltd.","Jan 30 2022","CIB","9.96","18.3","35.49","18.3","-1.0","10","10","10","",""
"Microsoft Xbox One","Games","Owned","Tomb Raider: Definitive Edition","United States of America","Official","Square Enix","Crystal Dynamics Inc.","Jan 25 2022","CIB","7.25","9.25","17.7","9.25","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Tomb Raider: Legend","United States of America","Official","Eidos Interactive","Crystal Dynamics Inc.","Jan 16 2022","CIB","7.97","10.69","38.57","10.69","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Tomb Raider: Underworld","United States of America","Official","Eidos Interactive","Crystal Dynamics Inc.","Jan 16 2022","CIB","7.57","8.18","18.25","8.18","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Tony Hawk's American Wasteland","United States of America","Official","Activision","Neversoft Entertainment","Jan 16 2022","CIB","8.23","9.06","25.5","9.06","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Tony Hawk's Underground","United States of America","Official","Activision","Neversoft Entertainment","Jan 17 2022","CIB","12.99","14.42","54.45","14.42","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Tony Hawk's Underground 2","United States of America","Official","Activision","Neversoft Entertainment","Jan 16 2022","CIB","9.39","11.59","31.22","11.59","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Toy Commander","United States of America","Official","Sega","Atari Games","Jan 25 2022","CIB","12.4","20.28","40.5","20.28","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Transformers","United States of America","Official","Atari SA","Melbourne House","Jan 18 2022","CIB","13.63","19.36","65.2","19.36","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Transformers: War for Cybertron","United States of America","Official","Activision","High Moon Studios","Jan 16 2022","CIB","32.54","44.49","93","44.49","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","True Crime: New York City","United States of America","Official","Activision","Exakt","Jan 16 2022","CIB","8.4","10.94","25.45","10.94","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Turok: Evolution","United States of America","Official","Acclaim Entertainment Inc.","Acclaim","Jan 16 2022","CIB","8.26","8.66","35.47","8.66","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","Twisted Metal","United States of America","Official","SCEA","Eat Sleep Play","Aug 19 2023","CIB","17.51","19.7","42.84","19.7","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","UDraw Studio: Instant Artist","United States of America","Official","THQ","Pipeworks","Jan 16 2022","CIB","4.78","10.75","11.2","10.75","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","UFC Personal Trainer: The Ultimate Fitness System","United States of America","Official","THQ","Heavy Iron Studios","Mar 9 2024","CIB","3.99","5.51","6.63","5.51","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","UFC Undisputed 2009","United States of America","Official","THQ","Yuke's Media Creations","Mar 3 2024","CIB","5.22","6.11","19.73","6.11","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","UFC Undisputed 2010","United States of America","Official","THQ","Yuke's","Mar 3 2024","CIB","5.92","7","17.3","7","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","UFC Undisputed 3","United States of America","Official","THQ","Yuke's","Mar 3 2024","CIB","14","14.9","55.51","14.9","-1.0","10","10","10","",""
"Microsoft Xbox","Games","Owned","Ultimate Spider-Man","United States of America","Official","Activision","Treyarch","Jan 16 2022","CIB","20.09","29.56","59.32","29.56","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","Uncharted 2: Among Thieves [Game of the Year]","","","Missing Field","Missing Field","Jan 25 2022","CIB","-1.0","-1.0","-1.0","-1.0","-1.0","10","10","10","",""
"Sony PlayStation 3","Games","Owned","Uncharted 3: Drake's Deception","United States of America","Official","Sony","Naughty Dog Software","Jan 25 2022","CIB","6.2","6.72","9.49","6.72","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Unlimited Saga","United States of America","Official","Square Enix","Squaresoft","Jan 18 2022","CIB","9.67","12.5","40.53","12.5","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Virtua Fighter 3tb","United States of America","Official","Sega","Sega AM2 R&D Division","Jan 25 2022","CIB","20.66","30.06","80.48","30.06","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Virtua Fighter 4","United States of America","Official","Sega","Sega","Jan 18 2022","CIB","6.2","7.72","46.4","7.72","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","Virtua Fighter 4: Evolution","United States of America","Official","Sega","Sega","Jan 18 2022","CIB","8.51","9.77","20.76","9.77","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Virtua Fighter 5","","","Missing Field","Missing Field","Jan 16 2022","CIB","-1.0","-1.0","-1.0","-1.0","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Virtua Tennis","United States of America","Official","Sega","Hitmaker","Jan 25 2022","CIB","10.28","11.23","33.69","11.23","-1.0","10","10","10","",""
"Sega Dreamcast","GameAccessories","Owned","Visual Memory Unit (VMU)","United States of America","Official","Sega","Missing Field","Jan 30 2022","Loose","24.62","34.71","47.47","24.62","-1.0","10","?","?","",""
"Sega Dreamcast","GameAccessories","Owned","Visual Memory Unit (VMU)","United States of America","Official","Sega","Missing Field","Jan 30 2022","Loose","24.62","34.71","47.47","24.62","-1.0","?","?","?","",""
"Nintendo GameCube","Controllers","Owned","Wavebird Wireless Controller","United States of America","Official","Nintendo","Missing Field","Jan 30 2022","Loose","65.5","88.5","374.36","65.5","-1.0","10","?","?","",""
"Nintendo Wii","Systems","Owned","White Nintendo Wii System","United States of America","Official","Nintendo","Nintendo","Nov 20 2021","CIB","70.5","102.98","343.24","102.98","-1.0","8","8","8","",""
"Nintendo Wii","Games","Owned","Wii Fit","United States of America","Official","Nintendo","Nintendo","Jan 17 2022","CIB","3.49","5.46","8.28","5.46","-1.0","10","10","10","",""
"Nintendo Wii","Games","Owned","Wii Play","United States of America","Official","Nintendo","Nintendo","Jan 17 2022","CIB","6.7","7.19","14.99","7.19","-1.0","10","10","10","",""
"Nintendo Wii U","Systems","Owned","Wii U Console Deluxe Black 32GB","United States of America","Official","Nintendo","Missing Field","Nov 21 2021","CIB","130.5","149.02","675.4","149.02","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","WipEout Fusion","United States of America","Official","Sony","Sony","Jan 17 2022","CIB","9.23","13.5","40.54","13.5","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Witcher 2: Assassins of Kings [Enhanced Edition]","United Kingdom","Official","Warner Bros. Interactive Entertainment","CD Projekt RED Sp. z o.o.","Feb 19 2024","CIB+","10.56","15.98","54.44","15.98","-1.0","10","10","10","",""
"Microsoft Xbox One","Games","Owned","Witcher 3: Wild Hunt","United States of America","Official","WB Games","CD Projekt RED Sp. z o.o.","Dec 2 2023","CIB+","9.99","10.22","22.93","10.22","-1.0","10","10","10","",""
"Microsoft Xbox 360","Games","Owned","Wolfenstein","United States of America","Official","Activision","id Software","Jan 16 2022","CIB","11.49","15.48","39.25","15.48","-1.0","10","10","10","",""
"Nintendo Wii U","Games","Owned","Wonderful 101","United States of America","Official","Nintendo","PlatinumGames","Jan 16 2022","CIB","10.82","11.22","20.5","11.22","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Worms Armageddon","United States of America","Official","MicroProse Software Inc.","Team17 Software Limited","Jan 25 2022","CIB","13.59","22.54","50.42","22.54","-1.0","10","10","10","",""
"Microsoft Xbox One","Games","Owned","Wreckfest","United States of America","Official","THQ Nordic","BUGBEAR","Jan 25 2022","CIB","11.71","12.08","16.67","12.08","-1.0","10","10","10","",""
"Sony PlayStation 2","Games","Owned","X-Men Legends","United States of America","Official","Activision","Raven Software","Jan 17 2022","CIB","8.64","11.36","55.27","11.36","-1.0","10","10","10","",""
"Nintendo GameCube","Games","Owned","X2: Wolverine's Revenge","United States of America","Official","Activision","GenePool Software","Jan 17 2022","CIB","8.49","12.45","37.52","12.45","-1.0","10","10","10","",""
"Microsoft Xbox 360","Systems","Owned","Xbox 360 Slim Console 250GB","United States of America","Official","Microsoft","Missing Field","Nov 20 2021","CIB","90.49","145.94","397.76","145.94","-1.0","10","10","10","",""
"Microsoft Xbox 360","Systems","Owned","Xbox 360 System [E 250GB]","United Kingdom","Official","Microsoft","Missing Field","Jan 16 2022","Loose","87.06","113.03","216.9","87.06","-1.0","10","?","?","",""
"Microsoft Xbox One","Systems","Owned","Xbox One 500 GB Black Console","United States of America","Official","Microsoft","Missing Field","Nov 20 2021","CIB","105.5","147.59","250.5","147.59","-1.0","10","10","10","",""
"Microsoft Xbox One","Systems","Owned","Xbox One X 1 TB Black Console","United States of America","Official","Microsoft","Missing Field","Nov 20 2021","CIB","114.46","213.51","276.16","213.51","-1.0","10","10","10","",""
"Microsoft Xbox Series X","Systems","Owned","Xbox Series S Console","United States of America","Official","Microsoft","Missing Field","Nov 20 2021","CIB","185","199.95","216.75","199.95","-1.0","10","10","10","",""
"Microsoft Xbox Series X","Systems","Owned","Xbox Series S Console","United States of America","Official","Microsoft","Missing Field","Aug 22 2022","CIB","185","199.95","216.75","199.95","-1.0","10","10","10","",""
"Microsoft Xbox Series X","Systems","Owned","Xbox Series X 1TB Console","United States of America","Official","Microsoft","Microsoft","Nov 20 2021","CIB","320.5","342.14","363.21","342.14","-1.0","10","10","10","",""
"Microsoft Xbox","Systems","Owned","Xbox System","United States of America","Official","Microsoft","Missing Field","Nov 21 2021","CIB","56.5","172.42","732.23","172.42","-1.0","8","8","8","",""
"Microsoft Xbox","Systems","Owned","Xbox System","United States of America","Official","Microsoft","Missing Field","Jan 16 2022","Loose+","56.5","172.42","732.23","77.66","-1.0","10","?","10","",""
"Sony PlayStation 2","Games","Owned","Xenosaga Episode I: Der Wille zur Macht","United States of America","Official","Namco","Monolith","Jan 17 2022","CIB","13.81","25.48","141.12","25.48","-1.0","10","10","10","",""
"Sony PlayStation 4","Games","Owned","Yakuza 6: The Song of Life - Essence of Art Edition","United States of America","Official","Sega","Ryu ga Gotoku Studio","Nov 20 2021","New","16.21","17.25","22.5","22.5","-1.0","?","10","?","",""
"Microsoft Xbox 360","Games","Owned","Your Shape: Fitness Evolved","United States of America","Official","Ubisoft Entertainment","Ubisoft Montreal","Jan 16 2022","CIB","3.93","5.68","8.82","5.68","-1.0","?","?","?","",""
"Sony PlayStation 2","Games","Owned","Ys VI: The Ark of Napishtim","United States of America","Official","Konami Digital Entertainment Inc.","Nihon Falcom Corp.","Jan 17 2022","CIB","39.25","50.77","120.49","50.77","-1.0","10","10","10","",""
"Sega Dreamcast","Games","Owned","Zombie Revenge","United States of America","Official","Sega","Sega DataEast","Jan 30 2022","CIB","20.5","44.72","65.5","44.72","-1.0","10","10","10","",""
